permno,company_name,date,total_returns,price,share_outstanding
10108,SUNGARD DATA SYSTEMS INC,12/31/2000 0:00,-0.03949,47.125,131951
10108,SUNGARD DATA SYSTEMS INC,1/31/2001 0:00,0.059947,49.95,131951
10108,SUNGARD DATA SYSTEMS INC,2/28/2001 0:00,0.115115,55.7,131951
10108,SUNGARD DATA SYSTEMS INC,3/31/2001 0:00,-0.116158,49.23,134101
10108,SUNGARD DATA SYSTEMS INC,4/30/2001 0:00,0.122689,55.27,134104
10108,SUNGARD DATA SYSTEMS INC,5/31/2001 0:00,0.076172,59.48,134267
10108,SUNGARD DATA SYSTEMS INC,6/30/2001 0:00,0.009079,30.01,268534
10108,SUNGARD DATA SYSTEMS INC,7/31/2001 0:00,-0.091303,27.27,268534
10108,SUNGARD DATA SYSTEMS INC,8/31/2001 0:00,-0.132747,23.65,278703
10108,SUNGARD DATA SYSTEMS INC,9/30/2001 0:00,-0.011839,23.37,278703
10108,SUNGARD DATA SYSTEMS INC,10/31/2001 0:00,0.078306,25.2,278703
10108,SUNGARD DATA SYSTEMS INC,11/30/2001 0:00,0.113492,28.06,279440
10108,SUNGARD DATA SYSTEMS INC,12/31/2001 0:00,0.031005,28.93,279443
10108,SUNGARD DATA SYSTEMS INC,1/31/2002 0:00,0.03664,29.99,279443
10108,SUNGARD DATA SYSTEMS INC,2/28/2002 0:00,0.029343,30.87,279443
10108,SUNGARD DATA SYSTEMS INC,3/31/2002 0:00,0.068027,32.97,279443
10108,SUNGARD DATA SYSTEMS INC,4/30/2002 0:00,-0.097361,29.76,281573
10108,SUNGARD DATA SYSTEMS INC,5/31/2002 0:00,-0.055108,28.12,282067
10108,SUNGARD DATA SYSTEMS INC,6/30/2002 0:00,-0.058322,26.48,282067
10108,SUNGARD DATA SYSTEMS INC,7/31/2002 0:00,-0.114426,23.45,282067
10108,SUNGARD DATA SYSTEMS INC,8/31/2002 0:00,0.051173,24.65,282581
10108,SUNGARD DATA SYSTEMS INC,9/30/2002 0:00,-0.210953,19.45,282581
10108,SUNGARD DATA SYSTEMS INC,10/31/2002 0:00,0.139846,22.17,282581
10108,SUNGARD DATA SYSTEMS INC,11/30/2002 0:00,0.054127,23.37,283159
10108,SUNGARD DATA SYSTEMS INC,12/31/2002 0:00,0.00813,23.56,283159
10108,SUNGARD DATA SYSTEMS INC,1/31/2003 0:00,-0.174873,19.44,283159
10108,SUNGARD DATA SYSTEMS INC,2/28/2003 0:00,0.012346,19.68,283159
10108,SUNGARD DATA SYSTEMS INC,3/31/2003 0:00,0.082317,21.3,283159
10108,SUNGARD DATA SYSTEMS INC,4/30/2003 0:00,0.00939,21.5,283786
10108,SUNGARD DATA SYSTEMS INC,5/31/2003 0:00,0.069767,23,284396
10108,SUNGARD DATA SYSTEMS INC,6/30/2003 0:00,0.126522,25.91,284396
10108,SUNGARD DATA SYSTEMS INC,7/31/2003 0:00,0.012736,26.24,284396
10108,SUNGARD DATA SYSTEMS INC,8/31/2003 0:00,0.074695,28.2,285385
10108,SUNGARD DATA SYSTEMS INC,9/30/2003 0:00,-0.067021,26.31,285385
10108,SUNGARD DATA SYSTEMS INC,10/31/2003 0:00,0.066135,28.05,285385
10108,SUNGARD DATA SYSTEMS INC,11/30/2003 0:00,-0.03672,27.02,285385
10108,SUNGARD DATA SYSTEMS INC,12/31/2003 0:00,0.025537,27.71,285385
10108,SUNGARD DATA SYSTEMS INC,1/31/2004 0:00,0.123421,31.13,285385
10108,SUNGARD DATA SYSTEMS INC,2/29/2004 0:00,-0.066174,29.07,285385
10108,SUNGARD DATA SYSTEMS INC,3/31/2004 0:00,-0.057448,27.4,289185
10108,SUNGARD DATA SYSTEMS INC,4/30/2004 0:00,-0.04854,26.07,289240
10108,SUNGARD DATA SYSTEMS INC,5/31/2004 0:00,0.062908,27.71,290117
10108,SUNGARD DATA SYSTEMS INC,6/30/2004 0:00,-0.061711,26,290117
10108,SUNGARD DATA SYSTEMS INC,7/31/2004 0:00,-0.103462,23.31,290117
10108,SUNGARD DATA SYSTEMS INC,8/31/2004 0:00,-0.013299,23,288397
10108,SUNGARD DATA SYSTEMS INC,9/30/2004 0:00,0.033478,23.77,288397
10108,SUNGARD DATA SYSTEMS INC,10/31/2004 0:00,0.11443,26.49,288397
10108,SUNGARD DATA SYSTEMS INC,11/30/2004 0:00,0.000755,26.51,288871
10108,SUNGARD DATA SYSTEMS INC,12/31/2004 0:00,0.068653,28.33,288871
10108,SUNGARD DATA SYSTEMS INC,1/31/2005 0:00,-0.05083,26.89,288871
10108,SUNGARD DATA SYSTEMS INC,2/28/2005 0:00,-0.029007,26.11,288871
10108,SUNGARD DATA SYSTEMS INC,3/31/2005 0:00,0.321333,34.5,288647
10108,SUNGARD DATA SYSTEMS INC,4/30/2005 0:00,-0.031884,33.4,288647
10108,SUNGARD DATA SYSTEMS INC,5/31/2005 0:00,0.039221,34.71,290339
10108,SUNGARD DATA SYSTEMS INC,6/30/2005 0:00,0.013253,35.17,290801
10108,SUNGARD DATA SYSTEMS INC,7/31/2005 0:00,0.020472,35.89,290900
10108,SUNGARD DATA SYSTEMS INC,8/31/2005 0:00,0.003065,,290900
10116,HALSEY DRUG INC,11/30/1988 0:00,0.081081,2.5,6999
10116,HALSEY DRUG INC,12/31/1988 0:00,0.175,2.9375,5056
10116,HALSEY DRUG INC,1/31/1989 0:00,0.319149,3.875,5056
10116,HALSEY DRUG INC,2/28/1989 0:00,-0.112903,3.4375,5056
10116,HALSEY DRUG INC,3/31/1989 0:00,0.090909,3.75,5056
10116,HALSEY DRUG INC,4/30/1989 0:00,0.516667,5.6875,5056
10116,HALSEY DRUG INC,5/31/1989 0:00,0.197802,6.8125,5056
10116,HALSEY DRUG INC,6/30/1989 0:00,-0.146789,5.8125,5056
10116,HALSEY DRUG INC,7/31/1989 0:00,0.150538,6.6875,5056
10116,HALSEY DRUG INC,8/31/1989 0:00,-0.140187,5.75,5056
10116,HALSEY DRUG INC,9/30/1989 0:00,0.043478,6,5259
10116,HALSEY DRUG INC,10/31/1989 0:00,-0.0625,5.625,5259
10116,HALSEY DRUG INC,11/30/1989 0:00,0.131667,6.0625,5522
10116,HALSEY DRUG INC,12/31/1989 0:00,-0.030928,5.875,5580
10116,HALSEY DRUG INC,1/31/1990 0:00,-0.148936,5,5580
10116,HALSEY DRUG INC,2/28/1990 0:00,-0.1375,4.3125,5580
10116,HALSEY DRUG INC,3/31/1990 0:00,0.072464,4.625,5580
10116,HALSEY DRUG INC,4/30/1990 0:00,-0.054054,4.375,5580
10116,HALSEY DRUG INC,5/31/1990 0:00,0.1,4.8125,5580
10116,HALSEY DRUG INC,6/30/1990 0:00,-0.051948,4.5625,5580
10116,HALSEY DRUG INC,7/31/1990 0:00,-0.123288,4,5580
10116,HALSEY DRUG INC,8/31/1990 0:00,-0.28125,2.875,5580
10116,HALSEY DRUG INC,9/30/1990 0:00,0.043478,3,5586
10116,HALSEY DRUG INC,10/31/1990 0:00,-0.020833,2.9375,5586
10116,HALSEY DRUG INC,11/30/1990 0:00,-0.06383,2.75,5586
10116,HALSEY DRUG INC,12/31/1990 0:00,-0.159091,2.3125,5554
10116,HALSEY DRUG INC,1/31/1991 0:00,0.054054,2.4375,5554
10116,HALSEY DRUG INC,2/28/1991 0:00,0.487179,3.625,5554
10116,HALSEY DRUG INC,3/31/1991 0:00,0.103448,4,5554
10116,HALSEY DRUG INC,4/30/1991 0:00,0.234375,4.9375,5554
10116,HALSEY DRUG INC,5/31/1991 0:00,0.063291,5.25,5554
10116,HALSEY DRUG INC,6/30/1991 0:00,-0.047619,5,5630
10116,HALSEY DRUG INC,7/31/1991 0:00,0.05,5.25,5630
10116,HALSEY DRUG INC,8/31/1991 0:00,-0.035714,5.0625,5630
10116,HALSEY DRUG INC,9/30/1991 0:00,0.259259,6.375,5634
10116,HALSEY DRUG INC,10/31/1991 0:00,0.127451,7.1875,5634
10116,HALSEY DRUG INC,11/30/1991 0:00,-0.113043,6.375,5634
10116,HALSEY DRUG INC,12/31/1991 0:00,0.186275,7.5625,5661
10116,HALSEY DRUG INC,1/31/1992 0:00,0.099174,8.3125,5661
10116,HALSEY DRUG INC,2/29/1992 0:00,-0.037594,8,5661
10116,HALSEY DRUG INC,3/31/1992 0:00,-0.132813,6.9375,5661
10116,HALSEY DRUG INC,4/30/1992 0:00,-0.099099,6.25,5661
10116,HALSEY DRUG INC,5/31/1992 0:00,0.14,7.125,5661
10116,HALSEY DRUG INC,6/30/1992 0:00,-0.087719,6.5,6689
10116,HALSEY DRUG INC,7/31/1992 0:00,0.067308,6.9375,6689
10116,HALSEY DRUG INC,8/31/1992 0:00,-0.054054,6.5625,6689
10116,HALSEY DRUG INC,9/30/1992 0:00,-0.009524,6.5,6698
10116,HALSEY DRUG INC,10/31/1992 0:00,0.067308,6.9375,6698
10116,HALSEY DRUG INC,11/30/1992 0:00,0.207207,8.375,6698
10116,HALSEY DRUG INC,12/31/1992 0:00,0.298507,10.875,6773
10116,HALSEY DRUG INC,1/31/1993 0:00,-0.137931,9.375,6773
10116,HALSEY DRUG INC,2/28/1993 0:00,-0.14,8.0625,6773
10116,HALSEY DRUG INC,3/31/1993 0:00,-0.465116,4.3125,6773
10116,HALSEY DRUG INC,4/30/1993 0:00,0.072464,4.625,6773
10116,HALSEY DRUG INC,5/31/1993 0:00,-0.094595,4.1875,6773
10116,HALSEY DRUG INC,6/30/1993 0:00,0.179104,4.9375,6875
10116,HALSEY DRUG INC,7/31/1993 0:00,0,4.9375,6875
10116,HALSEY DRUG INC,8/31/1993 0:00,0.21519,6,6875
10116,HALSEY DRUG INC,9/30/1993 0:00,0.125,6.75,6919
10116,HALSEY DRUG INC,10/31/1993 0:00,0.018519,6.875,6919
10116,HALSEY DRUG INC,11/30/1993 0:00,-0.127273,6,6919
10116,HALSEY DRUG INC,12/31/1993 0:00,-0.166667,5,6919
10116,HALSEY DRUG INC,1/31/1994 0:00,-0.1,4.5,6919
10116,HALSEY DRUG INC,2/28/1994 0:00,-0.138889,3.875,6919
10116,HALSEY DRUG INC,3/31/1994 0:00,-0.193548,3.125,7063
10116,HALSEY DRUG INC,4/30/1994 0:00,0.38,4.3125,7063
10116,HALSEY DRUG INC,5/31/1994 0:00,-0.014493,4.25,7063
10116,HALSEY DRUG INC,6/30/1994 0:00,-0.102941,3.8125,7110
10116,HALSEY DRUG INC,7/31/1994 0:00,-0.245902,2.875,7110
10116,HALSEY DRUG INC,8/31/1994 0:00,-0.108696,2.5625,7110
10116,HALSEY DRUG INC,9/30/1994 0:00,-0.146341,2.1875,7110
10116,HALSEY DRUG INC,10/31/1994 0:00,0.342857,2.9375,7110
10116,HALSEY DRUG INC,11/30/1994 0:00,-0.234043,2.25,7110
10116,HALSEY DRUG INC,12/31/1994 0:00,-0.055556,2.125,7110
10116,HALSEY DRUG INC,1/31/1995 0:00,0,2.125,7610
10116,HALSEY DRUG INC,2/28/1995 0:00,0.029412,2.1875,7610
10116,HALSEY DRUG INC,3/31/1995 0:00,0.085714,2.375,7610
10116,HALSEY DRUG INC,5/31/1995 0:00,-0.210526,1.875,8110
10116,HALSEY DRUG INC,6/30/1995 0:00,-0.033333,1.8125,8110
10116,HALSEY DRUG INC,7/31/1995 0:00,0.931035,3.5,8110
10116,HALSEY DRUG INC,8/31/1995 0:00,0.035714,3.625,8110
10116,HALSEY DRUG INC,9/30/1995 0:00,0.051724,3.8125,8110
10116,HALSEY DRUG INC,10/31/1995 0:00,-0.016393,3.75,8110
10116,HALSEY DRUG INC,11/30/1995 0:00,-0.033333,3.625,8110
10116,HALSEY DRUG INC,12/31/1995 0:00,-0.017241,3.5625,8470
10116,HALSEY DRUG INC,1/31/1996 0:00,0.087719,3.875,8470
10116,HALSEY DRUG INC,2/29/1996 0:00,0.580645,6.125,8470
10116,HALSEY DRUG INC,3/31/1996 0:00,0.040816,6.375,8470
10116,HALSEY DRUG INC,4/30/1996 0:00,0.058824,6.75,8470
10116,HALSEY DRUG INC,5/31/1996 0:00,-0.037037,6.5,8487
10116,HALSEY DRUG INC,6/30/1996 0:00,-0.115385,5.75,9059
10116,HALSEY DRUG INC,7/31/1996 0:00,-0.217391,4.5,9059
10116,HALSEY DRUG INC,8/31/1996 0:00,0.055556,4.75,9588
10116,HALSEY DRUG INC,9/30/1996 0:00,-0.078947,4.375,9588
10116,HALSEY DRUG INC,10/31/1996 0:00,-0.014286,4.3125,9588
10116,HALSEY DRUG INC,11/30/1996 0:00,0.144928,4.9375,9588
10116,HALSEY DRUG INC,12/31/1996 0:00,0.240506,6.125,11191
10116,HALSEY DRUG INC,1/31/1997 0:00,-0.204082,4.875,11191
10116,HALSEY DRUG INC,2/28/1997 0:00,0.076923,5.25,11191
10116,HALSEY DRUG INC,3/31/1997 0:00,-0.119048,4.625,11191
10116,HALSEY DRUG INC,4/30/1997 0:00,-0.027027,4.5,13945
10116,HALSEY DRUG INC,5/31/1997 0:00,0,4.5,13945
10116,HALSEY DRUG INC,6/30/1997 0:00,0.027778,4.625,13988
10116,HALSEY DRUG INC,7/31/1997 0:00,-0.256757,3.4375,13988
10116,HALSEY DRUG INC,8/31/1997 0:00,0.018182,3.5,14012
10116,HALSEY DRUG INC,9/30/1997 0:00,0.160714,4.0625,14012
10116,HALSEY DRUG INC,10/31/1997 0:00,-0.276923,2.9375,14012
10116,HALSEY DRUG INC,11/30/1997 0:00,-0.319149,2,14012
10116,HALSEY DRUG INC,12/31/1997 0:00,-0.21875,1.5625,14012
10116,HALSEY DRUG INC,1/31/1998 0:00,0.04,1.625,14012
10116,HALSEY DRUG INC,2/28/1998 0:00,0.961538,3.1875,14012
10116,HALSEY DRUG INC,3/31/1998 0:00,-0.078431,2.9375,14012
10116,HALSEY DRUG INC,4/30/1998 0:00,-0.042553,2.8125,13708
10116,HALSEY DRUG INC,5/31/1998 0:00,-0.111111,2.5,13777
10116,HALSEY DRUG INC,6/30/1998 0:00,-0.05,2.375,13777
10116,HALSEY DRUG INC,7/31/1998 0:00,0.026316,2.4375,13777
10116,HALSEY DRUG INC,8/31/1998 0:00,-0.179487,2,13795
10116,HALSEY DRUG INC,9/30/1998 0:00,-0.1875,1.625,13795
10116,HALSEY DRUG INC,10/31/1998 0:00,0.076923,1.75,13795
10116,HALSEY DRUG INC,11/30/1998 0:00,-0.321429,1.1875,13795
10116,HALSEY DRUG INC,12/31/1998 0:00,0.157895,1.375,13984
10116,HALSEY DRUG INC,1/31/1999 0:00,-0.045455,1.3125,13984
10116,HALSEY DRUG INC,2/28/1999 0:00,-0.142857,1.125,13984
10116,HALSEY DRUG INC,3/31/1999 0:00,0.166667,1.3125,13984
10116,HALSEY DRUG INC,4/30/1999 0:00,-0.095238,1.1875,14261
10116,HALSEY DRUG INC,5/31/1999 0:00,1.263158,2.6875,14286
10116,HALSEY DRUG INC,6/30/1999 0:00,-0.093023,2.4375,14286
10116,HALSEY DRUG INC,7/31/1999 0:00,0.128205,2.75,14350
10116,HALSEY DRUG INC,8/31/1999 0:00,-0.181818,2.25,14351
10116,HALSEY DRUG INC,9/30/1999 0:00,-0.027778,2.1875,14351
10116,HALSEY DRUG INC,10/31/1999 0:00,0.085714,2.375,14351
10116,HALSEY DRUG INC,11/30/1999 0:00,-0.368421,1.5,14390
10116,HALSEY DRUG INC,12/31/1999 0:00,-0.375,0.9375,14390
10116,HALSEY DRUG INC,1/31/2000 0:00,1,1.875,14390
10116,HALSEY DRUG INC,2/29/2000 0:00,0.033333,1.9375,14390
10116,HALSEY DRUG INC,3/31/2000 0:00,-0.032258,1.875,14390
10116,HALSEY DRUG INC,4/30/2000 0:00,-0.333333,1.25,14428
10116,HALSEY DRUG INC,5/31/2000 0:00,-0.1,1.125,14498
10116,HALSEY DRUG INC,6/30/2000 0:00,0.055556,1.1875,14427
10116,HALSEY DRUG INC,7/31/2000 0:00,0.157895,1.375,14427
10116,HALSEY DRUG INC,8/31/2000 0:00,-0.272727,1,14427
10119,20TH CENTURY INDUSTRIES,9/30/1991 0:00,-0.018293,20.125,51392
10119,20TH CENTURY INDUSTRIES,10/31/1991 0:00,0.062112,21.375,51392
10119,20TH CENTURY INDUSTRIES,11/30/1991 0:00,-0.106199,19,51392
10119,20TH CENTURY INDUSTRIES,12/31/1991 0:00,0.098684,20.875,51392
10119,20TH CENTURY INDUSTRIES,1/31/1992 0:00,0.161677,24.25,51392
10119,20TH CENTURY INDUSTRIES,2/29/1992 0:00,-0.169897,20,51392
10119,20TH CENTURY INDUSTRIES,3/31/1992 0:00,-0.0375,19.25,51392
10119,20TH CENTURY INDUSTRIES,4/30/1992 0:00,0.006494,19.375,51392
10119,20TH CENTURY INDUSTRIES,5/31/1992 0:00,0.116387,21.5,51392
10119,20TH CENTURY INDUSTRIES,6/30/1992 0:00,0.034884,22.25,51426
10119,20TH CENTURY INDUSTRIES,7/31/1992 0:00,0.117978,24.875,51426
10119,20TH CENTURY INDUSTRIES,8/31/1992 0:00,-0.014874,24.375,51426
10119,20TH CENTURY INDUSTRIES,9/30/1992 0:00,0.123077,27.375,51426
10119,20TH CENTURY INDUSTRIES,10/31/1992 0:00,0.022831,28,51426
10119,20TH CENTURY INDUSTRIES,11/30/1992 0:00,0.049286,29.25,51426
10119,20TH CENTURY INDUSTRIES,12/31/1992 0:00,-0.025641,28.5,51426
10119,20TH CENTURY INDUSTRIES,1/31/1993 0:00,-0.013158,28.125,51426
10119,20TH CENTURY INDUSTRIES,2/28/1993 0:00,0.026667,28.875,51426
10119,20TH CENTURY INDUSTRIES,3/31/1993 0:00,0.105108,31.75,51426
10119,20TH CENTURY INDUSTRIES,4/30/1993 0:00,-0.066929,29.625,51426
10119,20TH CENTURY INDUSTRIES,5/31/1993 0:00,-0.015696,29,51426
10119,20TH CENTURY INDUSTRIES,6/30/1993 0:00,-0.025862,28.25,51447
10119,20TH CENTURY INDUSTRIES,7/31/1993 0:00,0.022124,28.875,51447
10119,20TH CENTURY INDUSTRIES,8/31/1993 0:00,0.109437,31.875,51447
10119,20TH CENTURY INDUSTRIES,9/30/1993 0:00,-0.039216,30.625,51447
10119,20TH CENTURY INDUSTRIES,10/31/1993 0:00,-0.036735,29.5,51447
10119,20TH CENTURY INDUSTRIES,11/30/1993 0:00,-0.11322,26,51447
10119,20TH CENTURY INDUSTRIES,12/31/1993 0:00,0.052885,27.375,51447
10119,20TH CENTURY INDUSTRIES,1/31/1994 0:00,-0.004566,27.25,51447
10119,20TH CENTURY INDUSTRIES,2/28/1994 0:00,-0.045872,26,51447
10119,20TH CENTURY INDUSTRIES,3/31/1994 0:00,-0.243846,19.5,51447
10119,20TH CENTURY INDUSTRIES,4/30/1994 0:00,-0.262821,14.375,51447
10119,20TH CENTURY INDUSTRIES,5/31/1994 0:00,0.115478,15.875,51472
10119,20TH CENTURY INDUSTRIES,6/30/1994 0:00,0.062992,16.875,51472
10119,20TH CENTURY INDUSTRIES,7/31/1994 0:00,0,16.875,51472
10119,20TH CENTURY INDUSTRIES,8/31/1994 0:00,-0.22963,13,51472
10119,20TH CENTURY INDUSTRIES,9/30/1994 0:00,-0.019231,12.75,51472
10119,20TH CENTURY INDUSTRIES,10/31/1994 0:00,-0.04902,12.125,51472
10119,20TH CENTURY INDUSTRIES,11/30/1994 0:00,-0.164948,10.125,51472
10119,20TH CENTURY INDUSTRIES,12/31/1994 0:00,0.037037,10.5,51472
10119,20TH CENTURY INDUSTRIES,1/31/1995 0:00,0.214286,12.75,51472
10119,20TH CENTURY INDUSTRIES,2/28/1995 0:00,-0.029412,12.375,51472
10119,20TH CENTURY INDUSTRIES,3/31/1995 0:00,-0.050505,11.75,51472
10119,20TH CENTURY INDUSTRIES,4/30/1995 0:00,0.031915,12.125,51496
10119,20TH CENTURY INDUSTRIES,5/31/1995 0:00,-0.061856,11.375,51496
10119,20TH CENTURY INDUSTRIES,6/30/1995 0:00,0.098901,12.5,51496
10119,20TH CENTURY INDUSTRIES,7/31/1995 0:00,-0.05,11.875,51496
10119,20TH CENTURY INDUSTRIES,8/31/1995 0:00,0.326316,15.75,51496
10119,20TH CENTURY INDUSTRIES,9/30/1995 0:00,-0.02381,15.375,51496
10119,20TH CENTURY INDUSTRIES,10/31/1995 0:00,0.081301,16.625,51496
10119,20TH CENTURY INDUSTRIES,11/30/1995 0:00,0.097744,18.25,51496
10119,20TH CENTURY INDUSTRIES,12/31/1995 0:00,0.089041,19.875,51493
10119,20TH CENTURY INDUSTRIES,1/31/1996 0:00,-0.081761,18.25,51493
10119,20TH CENTURY INDUSTRIES,2/29/1996 0:00,-0.075342,16.875,51493
10119,20TH CENTURY INDUSTRIES,3/31/1996 0:00,-0.007407,16.75,51493
10119,20TH CENTURY INDUSTRIES,4/30/1996 0:00,-0.067164,15.625,51512
10119,20TH CENTURY INDUSTRIES,5/31/1996 0:00,0.056,16.5,51512
10119,20TH CENTURY INDUSTRIES,6/30/1996 0:00,0.007576,16.625,51512
10119,20TH CENTURY INDUSTRIES,7/31/1996 0:00,-0.097744,15,51512
10119,20TH CENTURY INDUSTRIES,8/31/1996 0:00,-0.008333,14.875,51512
10119,20TH CENTURY INDUSTRIES,9/30/1996 0:00,0.184874,17.625,51512
10119,20TH CENTURY INDUSTRIES,10/31/1996 0:00,-0.092199,16,51512
10119,20TH CENTURY INDUSTRIES,11/30/1996 0:00,-0.0625,15,51512
10119,20TH CENTURY INDUSTRIES,12/31/1996 0:00,0.128333,16.875,51512
10119,20TH CENTURY INDUSTRIES,1/31/1997 0:00,0.044444,17.625,51512
10119,20TH CENTURY INDUSTRIES,2/28/1997 0:00,-0.007092,17.5,51512
10119,20TH CENTURY INDUSTRIES,3/31/1997 0:00,0.002857,17.5,51512
10119,20TH CENTURY INDUSTRIES,4/30/1997 0:00,0.014286,17.75,51512
10119,20TH CENTURY INDUSTRIES,5/31/1997 0:00,0.084507,19.25,51601
10119,20TH CENTURY INDUSTRIES,6/30/1997 0:00,0.093506,21,51609
10119,20TH CENTURY INDUSTRIES,7/31/1997 0:00,0.151786,24.1875,51609
10119,20TH CENTURY INDUSTRIES,8/31/1997 0:00,-0.041344,23.1875,51614
10119,20TH CENTURY INDUSTRIES,9/30/1997 0:00,0.120755,25.9375,51614
10119,20TH CENTURY INDUSTRIES,10/31/1997 0:00,-0.036145,25,51614
10119,20TH CENTURY INDUSTRIES,11/30/1997 0:00,0.0075,25.1875,51630
10119,20TH CENTURY INDUSTRIES,12/31/1997 0:00,0.036228,26,51630
10119,20TH CENTURY INDUSTRIES,1/31/1998 0:00,0.067308,27.75,51630
10119,20TH CENTURY INDUSTRIES,2/28/1998 0:00,-0.036036,26.75,51630
10119,20TH CENTURY INDUSTRIES,3/31/1998 0:00,0.008411,26.875,51630
10119,20TH CENTURY INDUSTRIES,4/30/1998 0:00,0.060465,28.5,51695
10119,20TH CENTURY INDUSTRIES,5/31/1998 0:00,-0.010965,28.1875,51715
10119,20TH CENTURY INDUSTRIES,6/30/1998 0:00,0.023415,28.6875,87558
10119,20TH CENTURY INDUSTRIES,7/31/1998 0:00,-0.100218,25.8125,87558
10119,20TH CENTURY INDUSTRIES,8/31/1998 0:00,-0.03632,24.875,87588
10119,20TH CENTURY INDUSTRIES,9/30/1998 0:00,0.051658,26,87588
10119,20TH CENTURY INDUSTRIES,10/31/1998 0:00,-0.055288,24.5625,87588
10119,20TH CENTURY INDUSTRIES,11/30/1998 0:00,-0.010178,24.3125,87602
10119,20TH CENTURY INDUSTRIES,12/31/1998 0:00,-0.039692,23.1875,87602
10119,20TH CENTURY INDUSTRIES,1/31/1999 0:00,-0.086253,21.1875,87602
10119,20TH CENTURY INDUSTRIES,2/28/1999 0:00,-0.097345,19.125,87602
10119,20TH CENTURY INDUSTRIES,3/31/1999 0:00,-0.141961,16.25,87602
10119,20TH CENTURY INDUSTRIES,4/30/1999 0:00,0.103846,17.9375,87635
10119,20TH CENTURY INDUSTRIES,5/31/1999 0:00,0.020906,18.3125,87635
10119,20TH CENTURY INDUSTRIES,6/30/1999 0:00,0.018976,18.5,87635
10119,20TH CENTURY INDUSTRIES,7/31/1999 0:00,0.02027,18.875,87635
10119,20TH CENTURY INDUSTRIES,8/31/1999 0:00,0.001854,18.75,87114
10119,20TH CENTURY INDUSTRIES,9/30/1999 0:00,0.033333,19.375,87114
10119,20TH CENTURY INDUSTRIES,10/31/1999 0:00,0.029032,19.9375,87114
10119,20TH CENTURY INDUSTRIES,11/30/1999 0:00,-0.028213,19.375,86802
10119,20TH CENTURY INDUSTRIES,12/31/1999 0:00,0.005032,19.3125,86802
10119,21ST CENTURY INSURANCE GROUP,1/31/2000 0:00,-0.032362,18.6875,86802
10119,21ST CENTURY INSURANCE GROUP,2/29/2000 0:00,-0.090301,17,86802
10119,21ST CENTURY INSURANCE GROUP,3/31/2000 0:00,0.274118,21.5,86802
10119,21ST CENTURY INSURANCE GROUP,4/30/2000 0:00,0.017442,21.875,85348
10119,21ST CENTURY INSURANCE GROUP,5/31/2000 0:00,0.014286,22.1875,85048
10119,21ST CENTURY INSURANCE GROUP,6/30/2000 0:00,-0.28293,15.75,85048
10119,21ST CENTURY INSURANCE GROUP,7/31/2000 0:00,-0.079365,14.5,85048
10119,21ST CENTURY INSURANCE GROUP,8/31/2000 0:00,0.090517,15.8125,85048
10119,21ST CENTURY INSURANCE GROUP,9/30/2000 0:00,0.076206,16.9375,85048
10119,21ST CENTURY INSURANCE GROUP,10/31/2000 0:00,-0.02214,16.5625,85048
10119,21ST CENTURY INSURANCE GROUP,11/30/2000 0:00,-0.051774,15.625,85146
10119,21ST CENTURY INSURANCE GROUP,12/31/2000 0:00,-0.088,14.25,85146
10119,21ST CENTURY INSURANCE GROUP,1/31/2001 0:00,0.26386,18.01,85146
10119,21ST CENTURY INSURANCE GROUP,2/28/2001 0:00,0.04553,18.83,85146
10119,21ST CENTURY INSURANCE GROUP,3/31/2001 0:00,-0.177377,15.41,85146
10119,21ST CENTURY INSURANCE GROUP,4/30/2001 0:00,0.122648,17.3,85341
10119,21ST CENTURY INSURANCE GROUP,5/31/2001 0:00,0.06763,18.47,85177
10119,21ST CENTURY INSURANCE GROUP,6/30/2001 0:00,0.01137,18.6,85177
10119,21ST CENTURY INSURANCE GROUP,7/31/2001 0:00,0.010753,18.8,85204
10119,21ST CENTURY INSURANCE GROUP,8/31/2001 0:00,0.016489,19.11,85204
10119,21ST CENTURY INSURANCE GROUP,9/30/2001 0:00,-0.07483,17.6,85204
10119,21ST CENTURY INSURANCE GROUP,10/31/2001 0:00,-0.13125,15.29,85345
10119,21ST CENTURY INSURANCE GROUP,11/30/2001 0:00,0.186396,18.14,85345
10119,21ST CENTURY INSURANCE GROUP,12/31/2001 0:00,0.076626,19.45,85345
10119,21ST CENTURY INSURANCE GROUP,1/31/2002 0:00,-0.097686,17.55,85345
10119,21ST CENTURY INSURANCE GROUP,2/28/2002 0:00,-0.02849,17.05,85345
10119,21ST CENTURY INSURANCE GROUP,3/31/2002 0:00,0.065689,18.09,85362
10119,21ST CENTURY INSURANCE GROUP,4/30/2002 0:00,0.174682,21.25,85383
10119,21ST CENTURY INSURANCE GROUP,5/31/2002 0:00,-0.016,20.91,85383
10119,21ST CENTURY INSURANCE GROUP,6/30/2002 0:00,-0.091344,19,85383
10119,21ST CENTURY INSURANCE GROUP,7/31/2002 0:00,-0.116842,16.7,85440
10119,21ST CENTURY INSURANCE GROUP,8/31/2002 0:00,-0.224551,12.95,85440
10119,21ST CENTURY INSURANCE GROUP,9/30/2002 0:00,-0.203861,10.31,85440
10119,21ST CENTURY INSURANCE GROUP,10/31/2002 0:00,0.13773,11.65,85432
10119,21ST CENTURY INSURANCE GROUP,11/30/2002 0:00,0.201717,14,85432
